device_id,date,is_daytime,temperature_count,temperature_mean,temperature_std,temperature_min,temperature_max,absolute_humidity_count,absolute_humidity_mean,absolute_humidity_std,absolute_humidity_min,absolute_humidity_max,co2_count,co2_mean,co2_std,co2_min,co2_max
P2,2025-07-24,0,1440,32.349879756944446,0.4238386119155945,31.56008,33.29719,1440,15.15290972222222,1.2237641461414954,12.75,17.01,1440,513.3319444444444,88.41826545924275,436,729
P2,2025-07-24,1,1434,32.12163523012552,0.5342064084163827,30.5925,33.6218,1434,14.351834030683403,1.353560675180538,12.04,17.66,1434,670.5488145048814,164.74676603091385,415,1158
P2,2025-07-25,0,1440,32.25215867361111,0.4148527656362719,31.45266,33.20344,1440,14.880131944444445,0.8851165594359546,13.16,16.1,1440,475.6951388888889,76.41599677339546,410,676
P2,2025-07-25,1,1440,31.85574915972222,0.5942828379496461,29.93098,33.44719,1440,13.790972222222223,1.0299639504978566,11.55,16.61,1440,574.4041666666667,110.01680576340249,407,749
P2,2025-07-26,0,1440,33.04229288888889,0.5265109535100769,32.2552,34.13644,1440,16.82197916666667,0.7620680046839796,15.25,18.14,1440,413.7013888888889,5.069605652788775,410,435
P2,2025-07-26,1,1440,33.330972090277776,0.39876697505944886,32.57434,34.21672,1440,17.494083333333332,0.4512176329976543,16.41,18.3,1440,409.44305555555553,0.50248206420477,409,411
P2,2025-07-27,0,1438,33.73555520862308,0.37193376417727414,33.16125,34.71184,1438,17.245250347705145,0.21811532174575626,16.87,18.01,1438,414.36300417246173,2.966117151218089,410,420
P2,2025-07-27,1,1441,34.14672890353921,0.3947936594289722,33.33684,34.9884,1441,17.844219292158225,0.3028115323097443,17.01,18.53,1441,409.7286606523248,1.1799559534678203,409,416
P2,2025-07-28,0,1440,32.92658597222222,0.9787924937138761,30.6093,34.36125,1440,15.304895833333333,1.8104710463226616,12.5,17.42,1440,469.86805555555554,80.99916750125773,410,699
P2,2025-07-28,1,1440,32.14501009722222,1.1145298297400876,29.89797,34.42238,1440,14.637479166666667,1.3886558034649477,12.07,17.47,1440,688.5777777777778,251.39900328481505,410,1297
P2,2025-07-29,0,1440,32.346905319444446,0.5612125724165682,31.2966,33.40246,1440,14.593715277777779,0.6513930244612774,13.1,15.97,1440,463.25347222222223,65.31028460311721,410,644
P2,2025-07-29,1,1440,31.766315791666667,0.9009251982711171,29.77941,33.57492,1440,13.893402777777778,1.1487231714051922,11.82,17.01,1440,596.5458333333333,154.73366338464825,408,1036
P2,2025-07-30,0,1440,32.06411863888889,0.6583572803415351,30.37219,33.18449,1440,15.2374375,1.333907155865449,13.02,17.21,1440,490.3909722222222,91.23363041129963,410,741
P2,2025-07-30,1,1440,31.53697545138889,0.7009780993992017,29.90559,33.25891,1440,14.950555555555555,1.2272787107020777,12.38,17.51,1440,546.5520833333334,124.51385407524462,408,843
P2,2025-07-31,0,1440,31.74553358333333,0.29763014308797453,31.04055,32.51906,1440,14.198027777777778,0.7520700175183782,12.32,15.21,1440,529.0479166666667,105.80105004973272,424,745
P2,2025-07-31,1,1440,31.22471215277778,0.61319267310634,29.93312,32.65168,1440,13.999812499999999,0.8834374589253753,11.81,15.68,1440,709.9243055555555,228.83393985312662,408,1171
P2,2025-08-01,0,1440,32.00155396527778,0.4901793075393208,29.87453,32.8382,1440,14.442958333333333,1.116189349529363,12.44,15.98,1440,503.3465277777778,75.42076588567453,441,871
P2,2025-08-01,1,1440,31.323055951388888,0.6816718911214088,29.82902,33.01477,1440,13.939590277777777,1.2029796393505878,11.89,16.61,1440,746.9125,251.76961872678137,409,1235
P2,2025-08-02,0,1440,33.28932688194444,0.6599784874631648,32.3007,34.60363,1440,16.298993055555556,0.6746126162640571,14.79,17.77,1440,420.46319444444447,11.758103065701196,410,453
P2,2025-08-02,1,1440,33.62490479861111,0.5180546364543573,32.77238,34.73938,1440,17.221375,0.5537965983480856,16.11,18.33,1440,414.225,3.8849954588236515,410,421
P2,2025-08-03,0,1440,34.53121825694445,0.7950371773869985,33.4634,35.98059,1440,16.815819444444443,0.35860884113754515,16.25,17.71,1440,423.00625,11.715795475364537,410,446
P2,2025-08-03,1,1440,34.87889772222222,0.7138543579994434,33.69875,36.11086,1440,17.318145833333332,0.46019706732532356,16.36,18.14,1440,411.4506944444444,3.5620674815706885,408,422
P2,2025-08-04,0,1440,34.07085352777778,1.00674403623879,32.44875,35.56438,1440,15.035631944444445,2.108443930026863,11.49,17.47,1440,505.28680555555553,76.39482020444305,444,707
P2,2025-08-04,1,1440,33.44529130555556,1.0082761048576756,31.21926,35.82121,1440,13.950701388888888,1.9570482005320773,10.36,18.66,1440,661.5118055555556,158.1538641728943,452,1103
P2,2025-08-05,0,1440,32.303121465277776,1.90060650301894,28.09309,34.70988,1440,14.128409722222223,2.144689428275184,10.93,17.15,1440,502.9819444444444,86.78772650692906,430,765
P2,2025-08-05,1,1441,30.635071526717557,1.7200878238367057,28.11106,34.82903,1441,12.72761276891048,1.9480980018849081,10.33,17.76,1441,646.322692574601,169.90003381881309,409,1055
P2,2025-08-06,0,1440,31.0814514375,0.8738145539709204,29.17512,32.22238,1440,12.912715277777778,2.1186795032685977,10.34,15.68,1440,513.6159722222222,100.89447294943108,420,747
P2,2025-08-06,1,1440,30.088710173611112,1.0306216428560795,28.35266,32.38664,1440,12.301062499999999,1.5866719192302432,9.71,16.14,1440,653.6270833333333,183.47687658574566,409,1066
P2,2025-08-07,0,1440,30.613065590277778,0.2520557285485987,30.26945,31.3427,1440,11.391541666666667,0.7613521572611596,10.55,13.57,1440,485.92569444444445,68.47251848924206,423,659
P2,2025-08-07,1,1440,30.85903653472222,0.6050574188210066,29.15031,31.60793,1440,11.675055555555558,0.608709657003421,10.45,12.86,1440,593.8916666666667,102.9936783314078,423,729
P2,2025-08-08,0,1440,31.329518458333332,0.5097970953380806,30.51105,32.06438,1440,13.227583333333333,1.6510024730713138,10.95,15.36,1440,481.4090277777778,90.32195553457989,410,684
P2,2025-08-08,1,1440,31.136888,0.7409050329812333,29.0091,32.35344,1440,12.569472222222222,1.5341386427514916,10.05,16.56,1440,583.4805555555556,122.49296459936609,410,903
P2,2025-08-09,0,1440,32.710870201388886,0.7736450414467242,31.53469,33.50617,1440,15.772013888888889,0.5853186202648795,14.0,16.61,1440,414.09513888888887,5.463758031085835,410,434
P2,2025-08-09,1,1440,32.56688667361111,0.44073838405749205,31.86184,33.47824,1440,14.710625,1.6318281543821613,12.68,17.29,1440,411.43680555555557,5.116451364913883,408,435
P2,2025-08-10,0,1440,33.96191675694444,0.4398880985550835,33.46867,34.59953,1440,16.730416666666667,0.14073753411716544,16.26,16.92,1440,433.54791666666665,8.030115906155968,420,448
P2,2025-08-10,1,1440,34.31920332638889,0.5064711376745964,33.54348,35.00441,1440,16.95495138888889,0.21022440208892926,16.63,17.3,1440,419.34444444444443,10.076122897453267,409,435
P2,2025-08-11,0,1440,32.90184928472222,1.3111410022645917,31.20031,34.29152,1440,14.68332638888889,2.257799110155443,11.4,16.94,1440,531.2340277777778,96.32855857485026,447,772
P2,2025-08-11,1,1440,30.909516930555558,1.3896161056853138,28.8841,34.3257,1440,12.5663125,1.7947239716406291,10.15,18.08,1440,740.3138888888889,272.65624923109465,410,1413
P2,2025-08-12,0,1440,31.787771625,1.1756998250138455,28.22453,33.00851,1440,14.07221527777778,1.4226621663333336,11.73,15.87,1440,493.79791666666665,71.99352430992852,425,729
P2,2025-08-12,1,1441,31.090514538514917,1.476132171101721,27.9802,33.32004,1441,13.29591950034698,1.6447526423831687,9.92,17.14,1441,700.7224149895906,177.0387531453919,448,1112
P2,2025-08-13,0,1440,31.310613180555556,1.0572809071202227,29.35539,32.53625,1440,13.925534722222222,1.6754205986122601,11.58,15.98,1440,500.40833333333336,115.33198266979625,409,776
P2,2025-08-13,1,1440,29.96178127777778,1.178482782558486,28.65949,32.68586,1440,12.790388888888888,1.501207339503589,10.91,16.56,1440,670.9805555555556,220.46213615606618,407,1145
P2,2025-08-14,0,1440,30.806564888888886,1.2223435656433725,27.28742,31.97785,1440,14.155506944444445,1.4551266228357702,11.11,15.85,1440,475.3277777777778,70.50026386916004,420,693
P2,2025-08-14,1,1440,30.02544338888889,1.2550981484361425,27.63449,32.24269,1440,13.087604166666667,1.5427589688090888,10.98,16.62,1440,605.9208333333333,124.45060077260221,412,746
P2,2025-08-15,0,1440,31.175733916666665,0.720902182040071,29.63215,32.09758,1440,14.756402777777778,1.1808307244115421,12.71,16.15,1440,445.98333333333335,48.823999270799256,410,584
P2,2025-08-15,1,1440,30.306559243055556,1.2765357561958417,26.96613,32.31887,1440,13.650722222222223,1.4120091622015087,10.46,17.19,1440,514.5263888888888,73.7442898802275,410,652
P2,2025-08-16,0,1440,32.60994411805556,0.9972699035264637,31.31066,33.90129,1440,16.5013125,0.5982885130147657,15.15,17.47,1440,410.7729166666667,1.3587652669719297,410,415
P2,2025-08-16,1,1440,33.090099270833335,0.81677316041563,31.80578,34.01164,1440,17.14101388888889,0.3030627992110156,16.44,17.52,1440,409.25694444444446,0.4371003033175454,409,410
P2,2025-08-17,0,1440,33.91548259027778,0.6272212178891093,33.2177,34.94035,1440,16.811145833333335,0.1111891919064243,16.63,17.23,1440,415.34930555555553,5.737075652583843,410,426
P2,2025-08-17,1,1440,34.29311697916667,0.7306661817680131,33.21555,35.13215,1440,17.072180555555555,0.2254504456499301,16.59,17.4,1440,410.14444444444445,1.3185888480012116,409,414
P2,2025-08-18,0,1440,32.155091604166664,1.973782312940277,27.72102,34.28547,1440,12.847298611111112,2.490328281369836,9.91,16.95,1440,604.6520833333333,210.697301383077,419,1147
P2,2025-08-18,1,1440,29.278685159722222,1.517236314583167,27.0216,33.88898,1440,11.037875000000001,0.9060953723731286,9.54,14.66,1440,829.4465277777778,357.5190590881621,408,1484
P2,2025-08-19,0,1441,31.252460645385145,0.9327235033959046,28.35988,32.32238,1441,11.070423317140873,0.7489695892879519,9.72,12.06,1441,594.1353226925746,123.58339686465807,470,967
P2,2025-08-19,1,1440,30.130136881944445,1.4323690282192496,27.03684,32.6132,1440,11.555548611111112,0.7525717623841867,10.16,13.57,1440,962.2076388888889,415.0575442709961,464,1987
P2,2025-08-20,0,1440,31.23451154166667,0.6664662718899671,30.3259,32.1384,1440,10.871840277777778,0.19624484300069875,10.33,11.3,1440,568.9173611111111,148.873670662478,415,898
P2,2025-08-20,1,1481,29.808328555030386,1.123640228574038,28.07004,32.29133,1481,11.197332883187036,0.36675785966687535,10.26,12.42,1481,695.7724510465902,219.732639009201,409,1121
P2,2025-08-21,0,1440,31.19247829861111,0.4796624940821948,30.38449,31.86945,1440,11.480777777777778,0.4171708286424749,10.64,12.18,1440,546.7395833333334,113.71621818890644,422,808
P2,2025-08-21,1,1440,30.609240055555553,0.8996679437319632,28.28547,32.16281,1440,12.122611111111112,0.5851655754362366,10.62,13.51,1440,743.7326388888889,233.35011597769787,413,1230
P2,2025-08-22,0,1450,31.320898924137932,0.6018871509724113,30.26789,32.06867,1450,11.478537931034483,1.3038995768715305,9.54,13.03,1450,583.1441379310345,155.33495692904867,421,861
P2,2025-08-22,1,1440,31.255014694444444,0.954280382382542,29.05715,32.42844,1440,11.440631944444444,1.2029028836174909,9.7,14.01,1440,687.4520833333333,181.3851704281556,414,931
P2,2025-08-23,0,1440,32.94623279861111,1.0133033269888887,31.59973,34.18762,1440,12.324555555555555,0.9803025711648161,11.16,14.18,1440,432.1625,33.27366651350958,409,533
P2,2025-08-23,1,1440,33.461748756944445,0.7326926390529472,32.18567,34.24621,1440,13.535319444444445,1.0051871903970995,11.63,15.0,1440,409.21666666666664,0.4121166907349823,409,410
P2,2025-08-24,0,1440,34.471090395833336,0.7419942741998912,33.69855,35.59641,1440,13.087659722222222,0.6061749732281003,12.44,14.6,1440,417.925,9.389195067559243,409,432
P2,2025-08-24,1,1440,34.97213604861111,0.8324133637107994,33.71086,35.93293,1440,14.16248611111111,0.8196524203267322,12.47,15.22,1440,408.9423611111111,0.8014129167382451,408,410
P2,2025-08-25,0,1440,33.05318359722222,1.7629508471414501,30.66066,34.95559,1440,11.685173611111113,1.208347833557849,10.0,13.04,1440,591.15625,172.07110188138924,429,876
P2,2025-08-25,1,1440,30.69334629861111,1.5581180867701288,27.14289,34.72551,1440,10.390027777777778,0.7332365630973023,9.18,13.14,1440,803.1833333333333,277.9341061086776,410,1449
P2,2025-08-26,0,1224,31.991985343137255,0.6479457309284028,30.82414,32.78371,1224,11.182532679738562,0.2680030459133169,10.63,11.59,1224,608.1642156862745,134.95552700929738,474,923
P2,2025-08-26,1,1441,31.6551187092297,0.885046430663832,29.51203,33.05754,1441,11.736863289382374,0.4776779933438502,10.67,13.04,1441,924.9070090215129,398.4327800715718,466,1908
P2,2025-08-27,0,106,31.94055613207547,0.09094343239796948,31.71984,32.07883,106,11.703018867924529,0.10756322447592839,11.38,11.88,106,528.2358490566038,25.599312448651077,488,588
P2,2025-08-27,1,296,32.043600743243246,0.4870896120157811,30.63879,32.5132,296,12.432128378378378,0.5075563227379386,11.88,14.11,296,431.90202702702703,21.582177108868997,410,486
P2,2025-08-28,0,720,30.920417847222225,0.3703062896946718,30.45559,31.61769,720,12.504819444444443,1.3511660737049633,11.12,14.95,720,501.52777777777777,38.84037882209345,440,582
P2,2025-08-28,1,1080,30.720502472222222,0.4639054571622332,29.34934,31.24445,1080,11.215824074074074,0.5626750507758369,10.06,12.39,1080,751.5481481481481,195.26746822899096,446,1347
P2,2025-08-29,0,1353,31.311071315594972,0.6552330224687142,29.89894,32.05012,1353,14.321862527716187,1.7659140119653214,11.53,16.32,1353,465.93348115299335,64.77497469793532,414,660
P2,2025-08-29,1,312,31.123557243589747,0.9413358422751517,29.09328,32.28527,312,13.563108974358974,1.9885247034233717,10.96,16.8,312,639.375,225.43572047819777,416,1196
P2,2025-08-30,0,1441,33.13110259541985,1.136289809330374,31.68547,34.7093,1441,17.684316446911865,0.7703334197408354,15.94,18.48,1441,414.0791117279667,5.406720436373156,408,424
P2,2025-08-30,1,1440,33.8165353125,1.0161785197720183,32.21418,34.99524,1440,18.2043125,0.20914153161602905,17.67,18.5,1440,408.6451388888889,0.7871739250010737,408,410
P2,2025-08-31,0,1440,34.2090589375,0.40130594933381647,33.73078,35.04172,1440,18.086673611111113,0.3879542813141724,17.46,18.64,1440,426.9194444444444,6.1411843829847905,415,441
P2,2025-08-31,1,1440,34.9686084375,0.7887511494603369,33.73332,36.01457,1440,18.891819444444444,0.24555822445043293,18.14,19.19,1440,420.7402777777778,11.211432660433816,410,441
P2,2025-09-01,0,1440,32.608213097222226,1.6256462522204072,30.65969,34.37141,1440,14.826944444444443,2.5713647306188485,11.55,17.49,1440,502.47291666666666,75.87838621972189,436,668
P2,2025-09-01,1,1398,30.83543542918455,1.2514853125903644,28.88605,34.14543,1398,12.448640915593705,1.3323853931543055,10.93,17.59,1398,698.7968526466381,256.8320022592663,409,1271
P2,2025-09-02,0,1335,31.422271048689137,0.9161988878017658,30.12844,32.53742,1335,15.168449438202249,1.7120274526868533,12.81,17.59,1335,523.7318352059925,90.83513079893248,448,753
P2,2025-09-02,1,1440,30.41996370138889,1.1571624089119703,28.44836,32.83156,1440,13.984902777777776,1.90314146979609,11.14,18.32,1440,774.8041666666667,269.7659691147592,449,1490
P2,2025-09-03,0,411,31.350828734793186,0.1080174466660266,31.05324,31.48586,411,16.28963503649635,0.3413547087832096,15.3,16.63,411,428.18978102189783,8.018758051196992,419,455
P2,2025-09-03,1,154,31.427572597402595,0.4087817759147373,29.99094,31.88898,154,16.384805194805192,0.9659342869834489,13.61,17.43,154,429.2597402597403,14.588385206685151,419,475
P2,2025-09-04,0,720,30.413736555555552,0.21753160104182823,30.06027,30.85813,720,14.372625000000001,0.7309307218179847,13.5,15.89,720,496.1513888888889,42.424448081365725,429,590
P2,2025-09-04,1,1010,30.003862366336634,0.7609644502991358,28.3632,31.25715,1010,13.676,0.6236479846207382,11.98,15.09,1010,557.919801980198,55.5444669939109,422,670
P2,2025-09-05,0,1440,30.915771972222224,0.26034448358501805,30.35813,31.27199,1440,15.240534722222222,1.5395467163791183,12.72,17.07,1440,443.06597222222223,42.03387836324816,410,562
P2,2025-09-05,1,1432,30.399740139664807,0.8484265015899284,28.60578,31.48469,1432,14.338491620111732,1.3706820242746862,11.9,18.02,1432,557.3198324022346,130.33618176569578,409,943
P2,2025-09-06,0,850,31.8165288,0.9315449827571857,31.19719,34.29016,850,16.601023529411766,0.6079531876403752,15.77,18.3,850,410.7811764705882,3.0683802550068893,409,428
P2,2025-09-06,1,1402,33.37854012838802,1.143047762290498,31.55871,34.67512,1402,17.887674750356634,0.6609604218791179,16.69,18.66,1402,408.7567760342368,0.6500758357312887,408,410
P2,2025-09-07,0,1072,34.01705314365672,0.5194073033624674,33.2382,34.71496,1072,18.04071828358209,0.6397159930372158,17.02,18.76,1072,433.86660447761193,9.550393367972077,422,454
P2,2025-09-07,1,1440,34.42879439583333,0.7000207472283968,33.25851,35.30949,1440,18.711236111111113,0.7806374685773764,17.2,19.72,1440,439.7604166666667,12.41365854693145,417,457
P2,2025-09-08,0,720,33.962238944444444,0.08273446239881013,33.83234,34.13234,720,18.266375,0.031526723326849894,18.17,18.33,720,422.1069444444444,1.752711103940844,419,427
P2,2025-09-08,1,269,31.142170446096657,1.613186668033877,29.25266,33.8843,269,14.0364312267658,2.362453169383197,11.82,18.29,269,414.43122676579924,10.11389942352264,408,447
P2,2025-09-09,0,721,31.19286786407767,0.3319675354385757,30.67199,31.8007,721,13.394590846047157,0.6677126214626528,12.65,14.73,721,599.1664355062413,82.39055052798585,477,728
P2,2025-09-09,1,1092,30.319729047619045,0.7907802011126058,28.29563,31.94582,1092,13.025970695970697,0.619068866351159,11.83,14.49,1092,784.209706959707,194.20102357922147,504,1299
P2,2025-09-10,0,1440,31.691984958333332,0.39268690199663625,30.91633,32.26613,1440,14.973805555555554,0.5250862767425168,13.36,15.6,1440,439.84027777777777,23.878911347673238,410,526
P2,2025-09-10,1,1440,30.4807454375,1.0869113741663181,28.49562,32.4925,1440,13.279319444444445,1.3193039241868998,11.29,16.1,1440,619.8909722222222,135.62591595112224,435,971
P2,2025-09-11,0,1440,30.975798597222223,0.608047687493105,27.94699,31.55539,1440,14.001840277777779,1.3042889167522156,10.86,15.66,1440,457.05902777777777,63.48077022275552,410,611
P2,2025-09-11,1,1440,30.701626236111114,0.9631218990422494,27.95774,31.81418,1440,12.885895833333333,1.3452409216051933,10.83,15.97,1440,652.6583333333333,199.31855747101926,409,1178
P2,2025-09-12,0,1440,31.35353985416667,0.35205697864546176,30.63547,31.83859,1440,14.088375,1.4717630876506405,11.81,15.61,1440,510.5527777777778,111.42842833559324,410,746
P2,2025-09-12,1,1440,30.675810000000002,0.7438928220553707,29.12531,31.95617,1440,13.134743055555555,1.1652031902577713,11.59,16.34,1440,635.4402777777777,139.87696585219905,408,842
P2,2025-09-13,0,1440,32.8308014375,0.7444439110612532,31.81203,33.88937,1440,17.376097222222224,1.0265328091841093,15.2,18.55,1440,427.06944444444446,14.218562375357248,410,466
P2,2025-09-13,1,1440,33.519797611111116,0.6765124269446218,32.2843,34.27121,1440,18.077826388888887,0.6192837534898674,17.02,18.83,1440,419.1701388888889,6.447376977527881,410,432
P2,2025-09-14,0,1440,34.04841595833333,0.7727505911095964,33.24465,35.29758,1440,18.142868055555557,0.17483846397588712,17.83,18.76,1440,410.8076388888889,2.278661319605624,409,418
P2,2025-09-14,1,1440,34.6790881875,0.874635895959719,33.26398,35.71281,1440,18.90648611111111,0.4938020437977128,17.86,19.44,1440,418.06180555555557,11.395398511289576,409,442
P2,2025-09-15,0,1440,32.89356479166667,1.5719575409583282,29.25617,34.55246,1440,16.02647222222222,2.4834103463781827,11.76,18.53,1440,491.5284722222222,105.712752892643,410,720
P2,2025-09-15,1,1440,31.764736493055555,1.2428468150920813,29.29836,34.41535,1440,13.88554861111111,2.08590907161274,11.8,19.96,1440,676.0006944444444,194.61358695490293,408,1200
P2,2025-09-16,0,1440,32.01150036111111,0.6614399807967493,30.99328,32.85793,1440,15.471736111111111,2.4238549318946863,12.17,18.5,1440,496.9611111111111,97.09721535747185,420,712
P2,2025-09-16,1,1441,31.687456682859125,0.8479645468713815,30.30402,33.17766,1441,14.413671061762663,2.164525364973448,11.24,18.87,1441,612.8792505204719,117.6729253221929,424,798
P2,2025-09-17,0,1440,31.49854442361111,0.678515563872164,30.55734,32.23957,1440,15.352340277777778,2.2115682041611557,12.1,18.06,1440,502.04791666666665,118.25567316079004,410,795
P2,2025-09-17,1,1440,31.09659611111111,0.8701657160378121,29.51359,32.50266,1440,14.577298611111113,1.8970722828662123,12.23,18.31,1440,593.3263888888889,123.67868038344983,410,795
P2,2025-09-18,0,1440,31.074955715277778,0.568985439830305,30.13254,31.73606,1440,15.060930555555556,1.8004028877073506,12.4,17.31,1440,470.75625,76.74275614734638,410,672
P2,2025-09-18,1,1440,30.195863187500002,0.8498276158429153,28.35266,31.82883,1440,13.730729166666666,1.589515101775835,11.36,17.79,1440,645.7118055555555,175.8837220118226,407,1059
P2,2025-09-19,0,1440,31.15626470138889,0.1870846116868082,30.68723,31.6091,1440,14.543083333333334,0.7335882424906328,12.45,15.76,1440,476.56458333333336,72.85841645978282,418,656
P2,2025-09-19,1,1440,30.938991861111113,0.5148614562816114,29.01476,31.62375,1440,13.202597222222224,1.2805824352403383,11.61,15.87,1440,585.7736111111111,110.73743023626515,416,711
P2,2025-09-20,0,720,31.770184680555555,0.08094683453549012,31.57941,31.87512,720,16.293305555555555,0.19200549358223645,15.75,16.54,720,426.825,5.5101310157606855,420,443
P2,2025-09-20,1,543,31.591821786372005,0.30288605355714077,31.09758,31.92101,543,15.13637200736648,1.1182187608641427,13.22,16.2,543,458.6500920810313,34.37082124873567,427,548
P2,2025-09-23,1,36,30.03106916666667,0.7462816902766318,28.38781,30.7718,36,14.870833333333334,0.16402743672934833,14.54,15.07,36,412.0833333333333,15.400139145939097,409,500
P3,2025-07-17,0,55,24.94542236363636,0.9088652559830793,22.76398,27.12043,55,13.223818181818181,1.1704264669248192,11.57,15.9,55,524.6909090909091,12.268406771614897,500,558
P3,2025-07-18,0,1438,28.261411759388036,2.3291267435836507,24.64328,31.9884,1438,12.30903337969402,0.6748929946358933,10.72,13.79,1438,595.5855354659249,101.9145704272494,481,842
P3,2025-07-18,1,836,31.063210083732056,1.6824674392961818,25.69055,33.9882,836,11.69171052631579,0.4527272697500012,10.11,13.44,836,714.8480861244019,123.45899805168321,452,966
P3,2025-07-19,0,1441,32.00377863983345,0.5294755277823083,31.20519,33.13723,1441,14.4811519777932,0.5499372992775726,13.37,15.47,1441,465.0312283136711,28.221243903281852,414,532
P3,2025-07-19,1,1440,32.42670332638889,0.6986147546028648,31.33957,34.08195,1440,14.282326388888889,0.17895633383951684,13.92,14.89,1440,451.55069444444445,13.006447839836554,420,480
P3,2025-07-20,0,1079,32.693561186283596,0.5184280974513075,32.03899,33.97356,1079,15.269592215013901,0.33132166403652114,14.85,16.13,1079,431.74884151992586,9.346898131806219,412,485
P3,2025-07-20,1,1440,33.079772569444444,0.6156139545109881,32.07453,34.53859,1440,15.133097222222222,0.17216357428086942,14.85,15.63,1440,424.7625,10.103590448860585,400,454
P3,2025-07-21,0,768,31.001819531250003,1.4322059595177832,28.14738,33.43742,768,12.316067708333334,1.5546236394503616,10.16,16.18,768,629.98828125,107.63671391872744,461,829
P3,2025-07-21,1,1142,30.446679220665498,1.0067822632740004,28.00207,33.46203,1142,11.193108581436078,1.0416225900495786,9.46,16.13,1142,779.8441330998248,107.19100979874894,466,927
P3,2025-07-22,0,1438,31.441587420027815,1.1908987425857631,28.66809,33.09465,1438,13.26461752433936,1.320117911805818,10.64,14.95,1438,564.2489568845618,102.74959892349442,472,828
P3,2025-07-22,1,1440,30.283463215277777,1.2481526561825873,27.78156,32.99621,1440,11.782784722222221,1.4586527271772605,9.48,15.2,1440,759.1409722222222,185.21511709030665,448,1009
P3,2025-07-23,0,1437,31.0308153375087,0.9794195782288371,28.20676,32.3509,1437,12.93268615170494,1.6129049191355416,10.02,15.06,1437,566.1544885177453,93.27384915194142,475,790
P3,2025-07-23,1,1406,30.6642376458037,1.132103445234312,28.01965,33.56496,1406,11.892439544807965,1.3516937397552236,9.97,15.07,1406,838.9359886201992,371.6143834570368,430,1964
P3,2025-07-24,0,1432,30.9389187849162,0.8519658503861767,28.47395,32.96711,1432,12.892060055865922,1.0398740794983645,10.47,14.32,1432,588.3624301675977,117.38645553562228,472,861
P3,2025-07-24,1,1433,29.93857050244243,1.0510726067111176,28.77219,32.89348,1433,11.622037683182135,1.2605165014922677,10.43,14.52,1433,695.3412421493371,130.70718194126061,468,858
P3,2025-07-25,0,1439,30.96345218207088,0.7177897718894947,27.95383,33.00109,1439,13.140708825573315,1.1213421067205684,10.59,14.55,1439,575.6789437109104,109.07079935164195,467,870
P3,2025-07-25,1,1440,30.063509354166666,1.0692550212067087,28.77043,32.85168,1440,11.50325,1.294695756598554,9.95,14.72,1440,719.2180555555556,166.59376533369473,445,1098
P3,2025-07-26,0,1440,31.413537513888887,0.31009898947236575,30.78176,32.30402,1440,15.433256944444445,0.7540096316504565,13.86,16.49,1440,467.2993055555556,36.01208197483599,403,519
P3,2025-07-26,1,1440,31.48454454861111,0.22481384242679553,31.01926,32.19641,1440,15.741833333333334,0.2857551107535063,15.1,16.44,1440,488.75,7.010465719471899,468,504
P3,2025-07-27,0,1441,31.801680687022902,0.24855225288913285,31.33625,32.60578,1441,16.009347675225538,0.17632708482688747,15.7,16.7,1441,420.77862595419845,17.114572690793857,400,453
P3,2025-07-27,1,1440,31.827776479166666,0.2496541126344356,31.31633,32.54172,1440,16.02695138888889,0.1695739594562175,15.76,16.46,1440,410.56944444444446,3.2017038067017443,400,418
P3,2025-07-28,0,1434,30.90632962343096,1.2367136544310025,27.61379,32.49953,1434,14.13057880055788,1.957024782958415,11.17,16.38,1434,526.7810320781032,108.08719840585725,430,779
P3,2025-07-28,1,1440,30.261855888888892,1.161337051886971,28.49504,33.01144,1440,12.901493055555557,1.6711760494980692,10.82,16.74,1440,693.6625,154.26928789049546,432,938
P3,2025-07-29,0,1430,30.736176923076922,1.087996969515062,27.21379,32.10852,1430,13.768034965034966,1.2933059547873496,11.17,15.48,1430,521.4370629370629,82.37960163375075,443,740
P3,2025-07-29,1,1439,30.60152312717165,1.1714272756295339,28.74777,33.41633,1439,12.481813759555248,1.2435028830238781,11.01,15.34,1439,707.227936066713,167.8627519813756,411,909
P3,2025-07-30,0,1432,30.804181117318436,0.9008158378011704,28.01223,32.19934,1432,14.543540502793295,1.3016468495985216,12.39,16.43,1432,551.629189944134,117.06534486540343,432,784
P3,2025-07-30,1,1440,30.657536381944446,1.1703734367969343,28.16809,33.25266,1440,13.789847222222223,1.2837157147929827,11.23,16.58,1440,929.6631944444445,463.9889871099857,400,1947
P3,2025-07-31,0,1437,29.068587494780797,1.0078975130149672,26.00012,30.85754,1437,13.273242867084205,1.156942736693752,9.82,14.71,1437,608.8315935977731,141.9470487743425,476,1268
P3,2025-07-31,1,1440,28.555472194444445,0.9178161770023713,26.4216,30.63,1440,11.83488888888889,0.9414892842867896,9.77,13.85,1440,798.9930555555555,245.68818400554343,444,1350
P3,2025-08-01,0,1436,28.722981142061283,0.7690319940030914,27.15891,29.62141,1436,13.328509749303622,1.1057162248695278,10.9,14.4,1436,580.9770194986072,84.20995100245042,482,798
P3,2025-08-01,1,1441,28.357109861207494,0.49897532332185135,26.94094,29.4175,1441,12.16821651630812,1.0584808678160373,10.77,14.55,1441,704.9097848716169,135.34976365788518,460,856
