device_id,date,hour,temperature_count,temperature_mean,temperature_std,temperature_min,temperature_max,humidity_count,humidity_mean,humidity_std,humidity_min,humidity_max,pressure_count,pressure_mean,pressure_std,pressure_min,pressure_max,gas_resistance_count,gas_resistance_mean,gas_resistance_std,gas_resistance_min,gas_resistance_max,co2_count,co2_mean,co2_std,co2_min,co2_max
P2,2025-09-22,9,120,28.511596628333333,0.3067627289491604,27.879022,29.31789,120,51.75365514,2.780372868721749,46.87445,56.09588,120,1016.0608241666666,0.04183970707800312,1015.9811,1016.2136,120,7471.483333333334,165.89776052369908,7184,7795,0,,,,
P2,2025-09-22,10,120,28.25422026,0.3637253235719879,27.60129,29.178048,120,51.597077725,3.8052602225941836,45.310616,56.939184,120,1015.6090889999999,0.22205682798790746,1015.298,1016.04664,120,6682.466666666666,974.1046044404873,4903,7830,0,,,,
P2,2025-09-22,11,120,28.132338673333333,0.38287425041494727,27.375116,29.11242,120,51.310314813333335,3.4729911204307915,44.155176,56.678844,120,1015.0385131666667,0.19001588658056198,1014.7379,1015.342,120,7471.441666666667,484.30471336975154,6127,8270,0,,,,
P2,2025-09-22,12,120,27.904335816666666,0.35597615543038946,27.27082,28.72121,120,52.602616078333334,2.6481732520637054,47.626952,56.67646,120,1014.320963,0.249542875366705,1013.8017,1014.7483,120,7816.15,165.9254996333338,7558,8129,0,,,,
P2,2025-09-22,13,120,27.819871364999997,0.3983685544752113,27.048944,28.747578,120,52.088147254999996,3.3256597611360426,45.98625,56.993376,120,1013.5332125,0.15416843620893347,1013.29096,1013.8524,120,7673.083333333333,250.1527796472902,7224,8173,0,,,,
P2,2025-09-22,14,120,27.798201425000002,0.41090576286351277,27.04172,28.790938,120,52.37002008666666,3.4845573659609497,45.73798,57.395156,120,1013.193776,0.05564583363268035,1013.1177,1013.3588,120,7377.025,204.17834774793255,7063,7807,0,,,,
P2,2025-09-22,15,120,27.878904625,0.38904412199514865,27.18,28.911054,120,52.79284085,2.2745404755313823,47.166252,56.94661,120,1013.3702918333333,0.11121031517663352,1013.1713,1013.5439,120,7348.041666666667,138.30306484347346,7082,7630,0,,,,
P2,2025-09-22,16,120,27.904764065,0.3228181444129119,27.269648,28.774726,120,53.64868262666666,1.5191381053182549,50.032156,56.59591,120,1013.5239184999999,0.055404531511632674,1013.43584,1013.6777,120,7177.233333333334,96.5608384294964,6996,7429,0,,,,
P2,2025-09-22,17,120,28.061585186666665,0.3512765042096429,27.382928,29.10129,120,53.86031728333333,2.2434935984676008,48.77049,57.144624,120,1013.8033625,0.07244045355575364,1013.6005,1013.944,120,7177.466666666666,135.92502464568435,6936,7547,0,,,,
P2,2025-09-22,18,2,27.849238,0.08438329483967696,27.78957,27.908906,2,50.85404,0.5549317450209527,50.461644,51.246436,2,1013.84435,0.009687362902235635,1013.8375,1013.8512,2,7377.0,43.840620433565945,7346,7408,0,,,,
P3,2025-09-15,22,60,30.289469399999998,0.19844644602914902,30.004022,30.833124,60,63.012549193333335,0.3975310732644292,62.3239,63.79906,60,1014.5980253333333,0.06375845317082961,1014.53268,1014.73224,60,6377.7,210.53372852694574,6054,6619,0,,,,
P3,2025-09-15,23,120,30.67180653,0.21926845653527288,30.325312,31.292108,120,62.77938318166667,0.40036788926270767,62.03877,63.55735,120,1014.4564638333334,0.059016784753749454,1014.3413,1014.5557,120,5916.9,116.27093829688074,5674,6064,0,,,,
P3,2025-09-16,0,120,31.071839230000002,0.2035374644827396,30.794062,31.656172,120,62.46910329333333,0.4021471624789979,61.74429,63.265464,120,1014.2074028333334,0.11099839863471052,1013.9977,1014.36992,120,5972.483333333334,97.08109607789895,5800,6146,0,,,,
P3,2025-09-16,1,120,31.393274635,0.19013522660863377,31.168672,31.946406,120,62.17296055166666,0.4186050275326939,61.320984,62.950504,120,1013.6273806666667,0.19780563278801042,1013.3372,1013.99748,120,6245.533333333334,63.86684327151145,6078,6366,0,,,,
P3,2025-09-16,2,120,31.63727858,0.1824254865625528,31.425508,32.15344,120,61.89099455833333,0.39856368484359117,61.22101,62.5463,120,1013.3029121666666,0.11663767724551509,1013.08668,1013.47216,120,6433.658333333334,41.646874010494564,6301,6508,0,,,,
P3,2025-09-16,3,120,31.81422203,0.17937232948001913,31.640156,32.319844,120,61.77157658666667,0.4000400276409995,61.023904,62.475984,120,1013.0063795000001,0.04241743881624167,1012.9416,1013.0963,120,6525.25,54.00330677705792,6421,6632,0,,,,
P3,2025-09-16,4,120,31.95865063333333,0.1733345977604121,31.815156,32.440548,120,61.408257723333335,0.4039923893302717,60.61145,62.16799,120,1013.0452658333332,0.057142917594709706,1012.96424,1013.18728,120,6645.683333333333,30.278534242170327,6578,6721,0,,,,
P3,2025-09-16,5,120,32.06948089,0.17795821246106336,31.932344,32.523556,120,61.12034629166667,0.40111223266659424,60.39813,61.875572,120,1013.045512,0.05711831473645251,1012.9632,1013.20264,120,6693.958333333333,29.289742327344154,6636,6760,0,,,,
P3,2025-09-16,6,120,32.141842716666666,0.17470454556958528,31.981952,32.602264,120,60.449202701666664,0.5028775210782394,59.423872,61.571148,120,1013.0906223333333,0.10534513783315995,1012.93732,1013.3019,120,6726.125,16.23388017530667,6678,6764,0,,,,
P3,2025-09-16,7,120,32.23527048333333,0.1762197467308422,32.08664,32.71965,120,59.64502473,0.4437005199408879,58.642548,60.470172,120,1013.5765816666667,0.11863306760761873,1013.2979,1013.845,120,6727.741666666667,16.172128650800794,6691,6756,0,,,,
P3,2025-09-16,8,120,31.731486096666668,0.5803864981990082,30.873946,32.73957,120,55.59823789833333,3.469805041750664,50.16871,59.757836,120,1014.1006331666666,0.08513716033909555,1013.85736,1014.1964,120,6721.366666666667,33.74669192211629,6653,6786,0,,,,
P3,2025-09-16,9,120,27.544365186666667,1.1405873579248,26.025704,31.161054,120,46.13427605333333,2.74329041504059,43.45415,55.6191,120,1013.9170418333334,0.11793151019039017,1013.6675,1014.2006,120,6353.775,970.2166306006717,4316,7311,0,,,,
P3,2025-09-16,10,120,26.52837570166667,0.41136456824952894,25.868868,27.620821,120,51.35241777,3.244605404032315,46.212864,58.356536,120,1013.51159,0.18643233221233252,1013.1116,1013.8144,120,4250.633333333333,272.94506275606744,3717,4734,0,,,,
P3,2025-09-16,11,120,26.32411786,0.41048559179130417,25.49328,27.427266,120,52.692326533333336,2.9844583355915817,47.89607,59.104116,120,1012.7258506666666,0.29549630612015565,1012.1546,1013.1925,120,4886.733333333334,254.47196056046062,4482,5478,0,,,,
P3,2025-09-16,12,120,26.040013003333335,0.38848646142328425,25.36418,27.006366,120,54.323859754999994,2.7292833830814076,50.161676,59.55761,120,1011.6997043333333,0.24020504238627444,1011.3293,1012.2012,120,5755.883333333333,178.27658538450444,5306,6089,0,,,,
P3,2025-09-16,13,120,26.667132056666667,0.4640887269610167,25.653242,28.06125,120,51.82122389333333,3.1721118364470886,46.9078136,58.45981,120,1011.1292238333333,0.1437220291250032,1010.87052,1011.3713,120,5454.825,408.9183449236845,4392,6071,0,,,,
P3,2025-09-16,14,120,26.726186583333334,0.4524216987064649,26.000898,27.8540232,120,49.23547308333333,2.810706197420365,45.712288,56.190512,120,1010.6679611666666,0.11740144142648377,1010.48376,1010.94216,120,5432.566666666667,275.7483852877391,4764,5954,0,,,,
P3,2025-09-16,15,120,26.643487906666667,0.44605268120671837,25.85539,27.741328,120,49.72201061,3.09309675561899,45.27956,56.89247,120,1010.4777895000001,0.05845509326963027,1010.35704,1010.69908,120,5791.441666666667,349.41958586890274,5050,6456,0,,,,
P3,2025-09-16,16,120,26.428300603333334,0.42661400719657994,25.556954,27.656758,120,49.697637826666664,3.1204363397294466,45.34188,56.458324,120,1010.4821958333334,0.08351739197506416,1010.3493,1010.66584,120,6066.9,561.056122958518,4756,6700,0,,,,
P3,2025-09-16,17,120,26.088849273333334,0.36363048947482296,25.476678,26.985664,120,54.13997557833333,2.7803741860702913,49.200188,59.222312,120,1010.3609611666667,0.07887972051083263,1010.2007,1010.53688,120,6186.691666666667,468.0266241768459,4973,6839,0,,,,
P3,2025-09-16,18,120,25.968925703333333,0.306527968069947,25.451288,26.797188,120,55.70771997666667,2.4098740624576362,50.908356,59.8673032,120,1011.0004688333333,0.29367465152196637,1010.4727,1011.4989,120,6805.175,116.1604701778228,6561,7041,0,,,,
P3,2025-09-16,19,120,25.918186736666666,0.32043651254874544,25.38371,26.771406,120,57.429112366666665,2.4324815899650347,52.27733,61.76505,120,1011.4970625000001,0.05966222923309761,1011.3346,1011.63792,120,6889.025,119.39810271848164,6636,7171,0,,,,
P3,2025-09-16,20,120,25.87796223666667,0.319042540532629,25.23664,26.778634,120,58.75425214166667,2.368796826673153,54.268724,63.059948,120,1011.4629368333333,0.06172686586661733,1011.3482,1011.6616,120,7014.925,101.78310788348085,6799,7216,0,,,,
P3,2025-09-16,21,120,26.987805901666665,1.2763071926833431,25.262618,29.22336,120,60.360399175,2.73314642774758,54.8166,64.552316,120,1011.1932125,0.19597612991443936,1010.8493,1011.52,120,6888.758333333333,131.6802209986027,6721,7221,0,,,,
P3,2025-09-16,22,120,29.417526011666666,0.32957143496368885,28.829608,30.222187,120,64.65100841666667,0.41014916709234933,63.725144,65.390368,120,1011.1242486666666,0.14712844147418233,1010.88352,1011.3722,120,6517.391666666666,266.01394086907226,6033,6769,0,,,,
P3,2025-09-16,23,120,30.105761703333332,0.22478021540467402,29.772578,30.769844,120,64.21651655,0.41029362070889486,63.43113,65.03472,120,1011.6546128333333,0.19441677212290231,1011.2913,1011.9087,120,6101.8,80.36833274096777,5998,6278,0,,,,
P3,2025-09-17,0,120,30.557918365,0.21113474385775147,30.250312,31.183124,120,63.81122892166666,0.4082503761752312,63.0245832,64.54835,120,1011.9269578333333,0.04379882242358002,1011.83512,1012.00776,120,6320.566666666667,72.38131210289481,6182,6460,0,,,,
P3,2025-09-17,1,120,30.95291328333333,0.195522503313823,30.691522,31.530196,120,63.116066636666666,0.4524945500524883,62.096412,64.0724,120,1011.4021630000001,0.17374564344510035,1011.2078,1011.8864,120,6285.95,106.28413243152866,6149,6500,0,,,,
P3,2025-09-17,2,120,31.21927869,0.1803703851583535,31.026874,31.733514,120,62.476918435,0.4099108620733639,61.717276,63.37517,120,1011.1188143333333,0.0766726711115328,1010.9802,1011.2785,120,6545.941666666667,43.690141924702324,6468,6640,0,,,,
P3,2025-09-17,3,120,31.42275538333333,0.18320607716587292,31.240156,31.921992,120,62.182589584999995,0.4005831830320174,61.387604,62.929,120,1011.0528291666667,0.0547491189229285,1010.97016,1011.1948,120,6717.408333333334,33.846538453230885,6623,6791,0,,,,
P3,2025-09-17,4,120,31.574485596666666,0.1764574939522657,31.421992,32.051484,120,61.68929262666666,0.4166928869878824,60.873848,62.5851,120,1011.2584676666667,0.06774101860187495,1011.1529,1011.37144,120,6811.65,20.905007240637232,6764,6857,0,,,,
P3,2025-09-17,5,120,31.688958338333336,0.1754702125068606,31.533516,32.1634,120,61.13275518499999,0.41935256090258055,60.28854,61.97144,120,1011.2839993333333,0.04792208528821922,1011.1967,1011.3887,120,6813.016666666666,21.76304142322055,6764,6866,0,,,,
P3,2025-09-17,6,120,31.800265303333333,0.17463411974548165,31.628634,32.278244,120,60.636015203333336,0.40366141819735,59.903552,61.452684,120,1011.443888,0.0981436141460161,1011.3391,1011.7601,120,6849.15,15.921366648827533,6813,6884,0,,,,
P3,2025-09-17,7,120,31.925742236666668,0.17537180580822198,31.762812,32.40832,120,60.180934826666665,0.4463730915933203,59.132928,61.03436,120,1011.7763963333333,0.07503335746626938,1011.59916,1011.9121,120,6828.8,52.433327011669554,6678,6889,0,,,,
P3,2025-09-17,8,120,32.03936862,0.1757706453003066,31.91164,32.492696,120,58.351499403333335,1.0499389282940566,56.348724,60.424484,120,1011.8825635,0.07303052814700799,1011.75116,1012.04016,120,6576.95,61.377992661810616,6366,6717,0,,,,
P3,2025-09-17,9,120,29.972023031666666,1.1791693538062784,28.374336,32.39758,120,52.26464675333333,3.330923799570338,45.066308,58.651012,120,1012.1346298333334,0.049766582017328045,1012.0453,1012.318,120,6548.925,250.1172552755106,6036,7079,0,,,,
P3,2025-09-17,10,120,28.549070398333335,0.26182277899547246,28.086836,29.388008,120,54.73269172333333,2.103251653558617,50.12314,58.345464,120,1011.9908593333333,0.16750979134937,1011.6572,1012.2542,120,6226.391666666666,484.2658360136222,5006,6862,0,,,,
P3,2025-09-17,11,120,28.39070781,0.28754083652428725,27.743868,29.12121,120,56.04830373833333,2.0094957767281043,51.80464,59.794808,120,1011.0987205,0.3025127832617315,1010.7447,1011.6795,120,5481.108333333334,285.9582973601774,4992,6135,0,,,,
P3,2025-09-17,12,120,28.198823091666668,0.2530599401191305,27.762422,28.903242,120,56.719390731666664,1.8957941254671846,53.089104,59.881264,120,1010.3766625000001,0.24399689646142456,1010.0139,1010.91348,120,6361.991666666667,174.32508489626395,6033,6678,0,,,,
P3,2025-09-17,13,120,26.85327294833333,0.673935235887789,25.892694,28.75754,120,52.168723496666665,3.8229730922388736,47.552548,59.385664,120,1010.7910596666667,0.6317977188888977,1009.7199,1012.14376,120,5763.108333333334,445.7967806948262,5114,6574,0,,,,
P3,2025-09-17,14,120,26.175374296666668,0.32137160315638486,25.567304,27.197188,120,54.88623486666667,2.489092155702754,49.03756,59.728724,120,1012.0981009999999,0.26948456000235266,1011.6013,1012.61348,120,5280.733333333334,1156.9271218473987,3359,6351,0,,,,
P3,2025-09-17,15,120,25.850123616666668,0.27595684283826144,25.294844,26.63547,120,56.18020734666666,2.2164395318017918,51.62484,59.593176,120,1011.8485345,0.12595526886308153,1011.66732,1012.032,120,5450.816666666667,727.1500831447169,3857,6286,0,,,,
P3,2025-09-17,16,120,25.66358883666667,0.2794511034618808,25.212422,26.473946,120,57.76616068,2.2129373798230825,53.209812,61.12301,120,1011.6719031666667,0.10698122917097,1011.4547,1011.90716,120,4955.783333333334,400.3531882602414,4577,6178,0,,,,
P3,2025-09-17,17,120,25.6121794,0.2724890413441217,25.1284368,26.340156,120,58.11929920666667,2.2036174821287684,53.519356,61.84668,120,1011.7724231666667,0.3718486977659284,1011.3368,1012.59592,120,4585.858333333334,728.1474743949792,3275,5644,0,,,,
P3,2025-09-17,18,120,25.615992773333335,0.27808180322193193,25.163594,26.41379,120,59.00691911,2.1954342036727095,54.626764,62.73138,120,1012.7082675,0.38235360084744074,1012.1515,1013.32136,120,5464.525,1274.0261528026856,2375,6817,0,,,,
P3,2025-09-17,19,120,25.586222306666667,0.2709955931276348,25.141914,26.336054,120,60.277272015,2.1686105276971155,55.950883,63.329076,120,1013.9002026666666,0.4219713687282386,1013.35376,1014.7848,120,6885.416666666667,143.35790454494702,6598,7206,0,,,,
P3,2025-09-17,20,120,25.508058223333332,0.27391947513189774,25.071796,26.296602,120,60.29818777333333,2.144834128577378,56.302216,63.795316,120,1014.8463836666667,0.11348581718619781,1014.6855,1015.0627,120,6883.358333333334,131.91255034444333,6598,7196,0,,,,
P3,2025-09-17,21,120,27.343165743333333,1.2100715223314327,25.011836,29.066328,120,63.39796913666667,2.4621926482167837,56.77394,66.43043,120,1015.3363628333334,0.272279314475366,1014.96424,1015.68616,120,6788.416666666667,127.96248027661557,6640,7157,0,,,,
P3,2025-09-17,22,120,29.115908126666667,0.2801249088887921,28.596992,29.893868,120,65.4451138,0.5109394395347541,64.36516,66.64482,120,1015.5144055,0.08830185779748878,1015.3566,1015.6774,120,6729.375,37.60208793147899,6649,6799,0,,,,
P3,2025-09-17,23,120,29.649653178333335,0.20900684377052975,29.335664,30.234296,120,64.53886651666667,0.4657186234451419,63.444984,65.556016,120,1015.4905603333334,0.06936435206712095,1015.3537,1015.6094,120,6815.708333333333,30.15377837253723,6747,6880,0,,,,
P3,2025-09-18,0,120,29.956884600000002,0.18692681432638858,29.722187,30.494648,120,63.444305856666666,0.46605534207370924,62.396164,64.5302,120,1015.668225,0.13006829294089287,1015.40376,1015.8525,120,6893.425,33.96158544170608,6804,6957,0,,,,
P3,2025-09-18,1,120,30.194042860000003,0.1797489896523991,29.993672,30.723164,120,62.40401791,0.46987271894934585,61.46436,63.436848,120,1014.8954261666667,0.31842467525912116,1014.2564,1015.39304,120,6698.841666666666,116.26462107987105,6492,6826,0,,,,
P3,2025-09-18,2,120,30.396451731666666,0.17917582894150988,30.208124,30.882148,120,61.734842795,0.38551462146883547,61.02722,62.47854,120,1014.0764893333333,0.19675559149042626,1013.7263,1014.4643,120,6647.083333333333,109.14253908323415,6504,6857,0,,,,
P3,2025-09-18,3,120,30.570279785,0.17731155145071603,30.38332,31.055392,120,60.875280716666666,0.5142610110185707,59.784036,62.054776,120,1014.9231586666666,0.1884096425789895,1014.4684,1015.1219,120,6982.416666666667,57.7704212259824,6853,7065,0,,,,
P3,2025-09-18,4,120,30.689630491666666,0.17822616617486353,30.550118,31.163984,120,60.401484296666666,0.38930587609746675,59.69432,61.32656,120,1015.1171976666667,0.13703205989799622,1014.8402,1015.302,120,7041.758333333333,30.36500524316313,6976,7103,0,,,,
P3,2025-09-18,5,120,30.78006829,0.17518012653806866,30.616914,31.243868,120,60.101929596666665,0.45461887402984225,59.27876,61.204776,120,1015.7607733333333,0.24801487209859596,1015.2843,1016.0659,120,7131.883333333333,49.74560211689071,7008,7201,0,,,,
P3,2025-09-18,6,120,30.85012197,0.1731031621036142,30.721602,31.321406,120,59.256109306666666,0.43795605499383483,58.23578,60.22535,120,1016.3385178333333,0.14247295741725083,1016.0622,1016.59816,120,7178.008333333333,13.63910334501621,7147,7216,0,,,,
P3,2025-09-18,7,120,30.94309237,0.17413230451343545,30.798164,31.400704,120,58.034620571666665,0.9041814803957472,55.751984,59.477172,120,1016.7797501666666,0.14720524346688135,1016.5249,1017.0862,120,7237.183333333333,42.68646358823169,7162,7332,0,,,,
P3,2025-09-18,8,120,30.923507493333332,0.27664579758409125,30.02375,31.463398,120,55.025195806666666,0.973332521507521,51.84095,56.72596,120,1017.4291613333334,0.15871880625909143,1017.0637,1017.7759,120,7259.216666666666,118.24736807228423,7013,7527,0,,,,
P3,2025-09-18,9,120,28.901606453333333,1.3015975779793902,26.128828,30.40246,120,48.33609329,2.7858004644275423,41.505256,52.03733,120,1017.5800838333333,0.13116382685130895,1017.3283,1017.8313,120,7626.35,194.38987290770984,7291,8140,0,,,,
P3,2025-09-18,10,120,26.499283731666665,0.3232243088893909,25.799726,27.681172,120,51.95298304,2.8944042693940117,43.978884,56.847792,120,1017.4811129999999,0.07431236962980907,1017.2918,1017.6742,120,6963.358333333334,222.51623662156447,6649,7789,0,,,,
P3,2025-09-18,11,120,26.293868583333335,0.242141748396924,25.884688,27.06672,120,54.582130803333335,1.6027050093600483,51.244108,57.60547,120,1016.9972543333333,0.1890608457690954,1016.6369,1017.3188,120,6991.0,128.34806929111278,6657,7191,0,,,,
P3,2025-09-18,12,120,26.017563413333335,0.22479634008122523,25.637812,26.68996,120,55.034736396666666,1.36302347328068,51.986276,57.59935,120,1016.476093,0.0855774581820871,1016.31288,1016.6498,120,6888.208333333333,119.25024150096787,6644,7132,0,,,,
P3,2025-09-18,13,120,26.063069616666667,0.28871309447277044,25.617892,26.866718,120,56.59013758333333,1.7744361774205892,53.2364,59.39617,120,1016.1737118333333,0.09518063670376915,1015.9839,1016.40576,120,7140.583333333333,81.30920165952777,6962,7322,0,,,,
P3,2025-09-18,14,120,26.25576329,0.2683631172845188,25.663202,26.944258,120,56.295703610000004,1.786131986170695,52.729908,59.493916,120,1015.8189623333333,0.1403885757084022,1015.5846,1016.1119,120,6103.383333333333,1097.1688178425145,4498,7256,0,,,,
P3,2025-09-18,15,120,26.249915203333334,0.2388898660197278,25.831954,26.921014,120,55.73080388666666,1.855870119827045,52.08124,58.964564,120,1015.8631408333333,0.12743868582452386,1015.62,1016.2064,120,4582.675,289.3188802961154,3837,5025,0,,,,
P3,2025-09-18,16,120,25.98259107,0.24405092206551962,25.634688,26.681562,120,56.90066571,2.144430584207,52.03443,60.686536,120,1016.3618181666666,0.25163542295167873,1015.95152,1016.7947,120,5464.1,521.301109780925,4422,6358,0,,,,
P3,2025-09-18,17,120,25.951192903333332,0.2384028492329448,25.572578,26.657734,120,56.992586705,1.764279438985509,53.31424,60.124856,120,1016.8741701666667,0.14568104822444236,1016.6607,1017.2006,120,5874.566666666667,310.17931201522873,5195,6320,0,,,,
P3,2025-09-18,18,120,26.877770085,0.8901994575561553,25.352656,28.256172,120,54.83831764666666,1.9714182813582797,52.372196,60.113632,120,1017.1808261666666,0.0947418850270715,1017.0108,1017.406,120,5990.708333333333,357.90887521152825,5134,6607,0,,,,
P3,2025-09-18,19,120,28.079863215,0.219455494136724,27.734296,28.671602,120,52.357105976666666,0.43302790050801426,51.257552,53.388464,120,1017.2318063333333,0.12995760428247158,1017.0257,1017.54316,120,6925.433333333333,217.83278350291673,6611,7271,0,,,,
P3,2025-09-18,20,120,28.46237948,0.3353673680682668,28.04582,29.337422,120,53.06617554333333,1.5596397391179524,50.95005,55.839356,120,1017.3509063333333,0.10170208399520432,1017.1572,1017.5502,120,7307.45,25.97246441066053,7246,7373,0,,,,
P3,2025-09-18,21,120,29.098191741666668,0.19989927794054746,28.798556,29.679218,120,55.95454454666666,0.4305792117431481,54.85759,57.044924,120,1017.601681,0.04129338424230068,1017.4953,1017.67096,120,7341.225,28.094217982239982,7276,7383,0,,,,
P3,2025-09-18,22,120,29.359606058333334,0.18080430257971453,29.15754,29.855,120,56.23441597666667,0.3490420928472992,55.40437,57.18204,120,1017.4493383333333,0.15557781481010388,1017.1478,1017.66328,120,7403.266666666666,42.317077096671035,7332,7494,0,,,,
P3,2025-09-18,23,120,29.531531429999998,0.1769749101554617,29.372186,30.019648,120,55.556415593333334,0.41634900910441025,54.7875,56.688284,120,1016.9441495,0.1308895700043578,1016.6396,1017.146,120,7509.516666666666,25.956972584843182,7457,7565,0,,,,
P3,2025-09-19,0,120,29.664802908333336,0.17313820073855038,29.50422,30.135858,120,55.04748984333333,0.3482731371957472,54.240144,55.745636,120,1016.4576621666668,0.0959360797279613,1016.2932,1016.65184,120,7474.266666666666,27.65809661063551,7425,7554,0,,,,
P3,2025-09-19,1,120,29.750084593333334,0.17746301084561217,29.610468,30.214374,120,55.611027058333335,0.4267339181265651,54.807212,56.538644,120,1016.239095,0.12518640684520613,1016.04832,1016.4695,120,7458.366666666667,23.695524285156218,7394,7500,0,,,,
P3,2025-09-19,2,120,29.829399416666668,0.17417615137649903,29.674726,30.299532,120,56.13633267333333,0.3560869854585926,55.378212,57.089624,120,1015.8932846666667,0.06166564355330651,1015.795,1016.0393,120,7427.041666666667,27.84874990279486,7378,7500,0,,,,
P3,2025-09-19,3,120,29.876860183333335,0.17382279552410454,29.74504,30.343478,120,56.521232391666665,0.37016018080592167,55.694876,57.22077,120,1015.8137836666666,0.05139324560671296,1015.7144,1015.9132,120,7433.816666666667,31.315146101370964,7358,7489,0,,,,
P3,2025-09-19,4,120,29.923002906666667,0.17233279949819824,29.784492,30.389962,120,56.92731783,0.36342742645013904,56.22485,57.704352,120,1015.7453103333334,0.02824363368240302,1015.6932,1015.8157,120,7370.775,21.28970339361843,7301,7404,0,,,,
P3,2025-09-19,5,120,29.96927390333333,0.17273824792626954,29.830194,30.416914,120,57.27730397333333,0.38019371798535817,56.371604,58.170692,120,1015.6812373333333,0.04971550903093203,1015.57868,1015.79468,120,7249.191666666667,36.30410672728536,7186,7337,0,,,,
P3,2025-09-19,6,120,30.04561999666667,0.17360830840568583,29.908906,30.522188,120,57.793137718333334,0.38310910679938615,56.845892,58.609128,120,1015.6586376666667,0.06130350121911989,1015.5504,1015.78408,120,7219.708333333333,20.584891184992784,7171,7261,0,,,,
P3,2025-09-19,7,120,30.178279583333335,0.17727761524423274,30.00207,30.678632,120,57.494428428333336,0.43989576061241775,56.306444,58.37213,120,1016.0666701666667,0.09333470778485974,1015.77232,1016.18776,120,7261.375,15.879833678192808,7221,7296,0,,,,
P3,2025-09-19,8,120,30.307148405000003,0.18257884895898113,30.13625,30.799726,120,56.278940733333336,0.6160456940989022,54.591712,57.51551,120,1015.9794575,0.11940679621336235,1015.8024,1016.14296,120,7247.808333333333,38.70102941616817,7181,7322,0,,,,
P3,2025-09-19,9,120,30.034980401666665,0.34554712028478973,29.537422,30.840936,120,53.30163313333333,1.7011345134908902,50.060252,55.81653,120,1015.6107816666666,0.1264486910679231,1015.3636,1015.8212,120,7292.383333333333,73.24291153166953,7176,7404,0,,,,
P3,2025-09-19,10,120,29.5050457,0.1898784070535198,29.25754,30.119648,120,50.34650699666667,0.6723433510955436,49.190436,52.858484,120,1015.0498953333333,0.17262129622614464,1014.7405,1015.368,120,7385.35,28.572376034710903,7322,7446,0,,,,
P3,2025-09-19,11,120,29.27891911,0.1860879970077397,29.06125,29.8425,120,49.981866569999994,0.36426333023706264,49.194184,51.199136,120,1014.4535696666667,0.2474743707974872,1014.0244,1014.842,120,7343.275,19.526737756085495,7281,7394,0,,,,
P3,2025-09-19,12,120,29.14422828,0.1795661350791044,28.955586,29.663594,120,50.57534756,0.35033530535672286,49.660644,51.412744,120,1013.4379461666666,0.2927281588610903,1012.96184,1014.00416,120,7338.816666666667,15.478357529813403,7301,7383,0,,,,
P3,2025-09-19,13,120,29.07698882,0.28035705651680903,28.412226,29.764376,120,50.58775385333333,0.4391973891135763,49.575092,51.582856,120,1012.5041681666667,0.24945621225356884,1012.1329,1013.0212,120,6523.783333333334,838.4688344085959,4537,7373,0,,,,
P3,2025-09-19,14,120,29.310242483333333,0.2009010378754857,29.069452,29.9020716,120,50.77493181,0.5416239002331709,49.541696,51.86257,120,1011.8659540000001,0.12865293306899028,1011.6119,1012.1575,120,6298.341666666666,170.2552950019209,6071,6661,0,,,,
P3,2025-09-19,15,120,29.376634133333333,0.22820985092969176,29.062812,30.065352,120,50.82178636333333,0.6859543064460358,49.64007,54.72838,120,1011.667767,0.05358969458510694,1011.5506,1011.85336,120,6366.616666666667,341.45578557318396,5450,6602,0,,,,
P3,2025-09-19,16,120,29.163896416666667,0.26227280751702114,28.855586,30.074532,120,50.350349296666664,0.46130214907597983,49.383372,51.418464,120,1011.7946488333333,0.04999509292199939,1011.68648,1011.9557,120,5382.941666666667,519.4411071483648,4506,6245,0,,,,
P3,2025-09-19,17,120,28.780271735,0.18237897582574208,28.581954,29.3380068,120,51.53808322,0.6060979719498433,50.282228,52.87178,120,1011.5297468333333,0.13172088329405207,1011.2961,1011.7618,120,5931.741666666667,305.7062218006348,5139,6297,0,,,,
P3,2025-09-19,18,120,29.025071528333335,0.21692352925784028,28.531758,29.584882,120,53.59706192333333,0.6024810204816515,51.653132,54.491528,120,1011.8131109999999,0.2870671032594571,1011.3562,1012.19024,120,6289.025,27.28359081446404,6219,6362,0,,,,
P3,2025-09-19,19,120,29.11503404,0.17945939303738614,28.91672,29.638008,120,54.947356606666666,0.6003901571657787,53.167168,56.062316,120,1011.5965173333334,0.14951267034775073,1011.4414,1011.9332,120,6347.183333333333,54.8525882942366,6278,6476,0,,,,
P3,2025-09-19,20,120,29.10780599,0.17875400784602838,28.868476,29.620624,120,56.124203075,0.4875183274505992,55.001452,57.5596,120,1011.7448533333334,0.07861877502942488,1011.56492,1011.853,120,6474.233333333334,12.951579724765317,6444,6508,0,,,,
P3,2025-09-19,21,120,29.808056445,0.45794029640545075,28.918672,30.63918,120,59.15383476,2.176307369969598,54.948676,62.84515,120,1011.5756944999999,0.08363818515817323,1011.44104,1011.78016,120,6251.441666666667,140.6081506556887,6089,6508,0,,,,
P3,2025-09-19,22,120,30.373600203333336,0.18181935289125475,30.158906,30.884296,120,62.6986441,0.5735704023259628,61.338252,64.075836,120,1011.2354011666666,0.10611861634404555,1011.0764,1011.5184,120,6123.708333333333,14.58754841045776,6085,6160,0,,,,
